title,cleaned_title,sentiment_label,source
"- Among other Finnish shares traded in the US , Stora Enso closed 0.33 pct lower at 12.11 eur , UPM-Kymmene was up 0.28 pct at 18.10 eur , and Metso was down 0.13 pct at 31.06 eur .",among other finnish share traded in the u stora enso closed 033 pct lower at 1211 eur upmkymmene wa up 028 pct at 1810 eur and metso wa down 013 pct at 3106 eur,neutral,financial_phrasebank
"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .",finnish construction company yit is reducing the number of startup of marketfinanced residential unit in 2007 to about 2300 from the previously announced 2700,negative,financial_phrasebank
"At 10.33 am , Huhtamaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .",at 1033 am huhtamaki wa the market s biggest faller 869 pct lower at 1135 eur while the omx helsinki 25 wa 032 pct higher at 333241 and the omx helsinki wa up 047 pct at 1168732,negative,financial_phrasebank
"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 .",at 1259 pm the omx helsinki 25 index wa 032 pct lower at 269481,negative,financial_phrasebank
"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",at the close the omx helsinki 25 wa 001 pct lower at 306764 point and the omx helsinki wa down 005 pct at 1032146 point on over 1343 bln eur of turnover,negative,financial_phrasebank
"Body The credit falls due February 24 , 2014 .",body the credit fall due february 24 2014,neutral,financial_phrasebank
"Capacity will ease at its Seikku sawmill in Pori and Alholma sawmill in Pietarsaari and result in 60 people being laid off for around six weeks starting mid-May , it said .",capacity will ease at it seikku sawmill in pori and alholma sawmill in pietarsaari and result in 60 people being laid off for around six week starting midmay it said,negative,financial_phrasebank
"However , two of the previously ordered sets will start producing electricity at the end of October 2010 , it said .",however two of the previously ordered set will start producing electricity at the end of october 2010 it said,neutral,financial_phrasebank
"Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .",sale in local currency decreased by 05 percent while the number of subscriber rose by 127 million to a total of 1476 million at the end of fourth quarter the company said,neutral,financial_phrasebank
The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR 93.9 million USD 137.3 m as given in the interim report on August 5 .,the company confirmed it estimate for lower revenue for the whole 2009 than the yearago eur 939 million usd 1373 m a given in the interim report on august 5,negative,financial_phrasebank
The company expects its net sales for the whole 2009 to remain below the 2008 level .,the company expects it net sale for the whole 2009 to remain below the 2008 level,negative,financial_phrasebank
The measures result from decreased demand in technical design and product information .,the measure result from decreased demand in technical design and product information,negative,financial_phrasebank
"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",the omx nordic 40 omxn40 index comprising the 40 most traded nordic stock on the nasdaq omx exchange closed down 087 at 106414 point on thursday,negative,financial_phrasebank
The repurchases shall decrease the distributable capital and reserves .,the repurchase shall decrease the distributable capital and reserve,negative,financial_phrasebank
- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,net sale for the period are expected to fall well below that of last year and the result after nonrecurring item is expected to be in the red,negative,financial_phrasebank
"In Finland , the Bank of +_land reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .",in finland the bank of land report it operating profit fell to eur 61 mn in the second quarter of 2008 from eur 75 mn in the second quarter of 2007,negative,financial_phrasebank
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",budapest august 10 mti finnish electronics maker elcoteq will lay off 700 worker at it plant in pecs s hungary at the end of september because of falling order communication director for elcoteq s local unit zoltan krippl told mti on monday,negative,financial_phrasebank
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,earnings per share eps in 2005 decreased to eur0 66 from eur1 15 in 2004,negative,financial_phrasebank
